175	0.009072
176	0.008843
177	0.008620
178	0.008402
179	0.008190
180	0.007984
181	0.007782
182	0.007586
183	0.007394
184	0.007208
185	0.007026
186	0.006849
187	0.006676
188	0.006507
189	0.006343
190	0.006183
191	0.006027
192	0.005875
193	0.005727
194	0.005583
195	0.005442
196	0.005304
197	0.005171
198	0.005040
199	0.004913
200	0.004789
201	0.004668
202	0.004550
203	0.004436
204	0.004324
205	0.004215
206	0.004108
207	0.004005
208	0.003904
209	0.003805
210	0.003709
211	0.003616
212	0.003524
213	0.003436
214	0.003349
215	0.003264
216	0.003182
217	0.003102
218	0.003024
219	0.002947
220	0.002873
221	0.002801
222	0.002730
223	0.002661
224	0.002594
225	0.002528
226	0.002465
227	0.002403
228	0.002342
229	0.002283
230	0.002225
231	0.002169
232	0.002114
233	0.002061
234	0.002009
235	0.001958
236	0.001909
237	0.001861
238	0.001814
239	0.001768
240	0.001724
241	0.001680
242	0.001638
243	0.001596
244	0.001556
245	0.001517
246	0.001479
247	0.001441
248	0.001405
249	0.001370
250	0.001335
251	0.001301
252	0.001269
253	0.001237
254	0.001205
255	0.001175
256	0.001145
257	0.001116
258	0.001088
259	0.001061
260	0.001034
261	0.001008
262	0.000983
263	0.000958
264	0.000934
265	0.000910
266	0.000887
267	0.000865
268	0.000843
269	0.000822
270	0.000801
271	0.000781
272	0.000761
273	0.000742
274	0.000723
275	0.000705
276	0.000687
277	0.000670
278	0.000653
279	0.000636
280	0.000620
281	0.000605
282	0.000590
283	0.000575
284	0.000560
285	0.000546
286	0.000532
287	0.000519
288	0.000506
289	0.000493
290	0.000481
291	0.000468
292	0.000457
293	0.000445
294	0.000434
295	0.000423
296	0.000412
297	0.000402
298	0.000392
299	0.000382
300	0.000372
301	0.000363
302	0.000354
303	0.000345
304	0.000336
305	0.000328
306	0.000319
307	0.000311
308	0.000303
309	0.000296
310	0.000288
311	0.000281
312	0.000274
313	0.000267
314	0.000260
315	0.000254
316	0.000247
317	0.000241
318	0.000235
319	0.000229
320	0.000223
321	0.000218
322	0.000212
323	0.000207
324	0.000202
325	0.000197
326	0.000192
327	0.000187
328	0.000182
329	0.000177
330	0.000173
331	0.000169
332	0.000164
333	0.000160
334	0.000156
335	0.000152
336	0.000148
337	0.000145
338	0.000141
339	0.000137
340	0.000134
341	0.000131
342	0.000127
343	0.000124
344	0.000121
345	0.000118
346	0.000115
347	0.000112
348	0.000109
349	0.000106
350	0.000104
351	0.000101
352	0.000099
353	0.000096
354	0.000094
355	0.000091
356	0.000089
357	0.000087
358	0.000085
359	0.000082
360	0.000080
361	0.000078
362	0.000076
363	0.000074
364	0.000073
365	0.000071
366	0.000069
367	0.000067
368	0.000066
369	0.000064
370	0.000062
371	0.000061
372	0.000059
373	0.000058
374	0.000056
375	0.000055
376	0.000053
377	0.000052
378	0.000051
379	0.000049
380	0.000048
381	0.000047
382	0.000046
383	0.000045
384	0.000044
385	0.000042
386	0.000041
387	0.000040
388	0.000039
389	0.000038
390	0.000037
391	0.000036
392	0.000036
393	0.000035
394	0.000034
395	0.000033
396	0.000032
397	0.000031
398	0.000030
399	0.000030
400	0.000029
401	0.000028
402	0.000028
403	0.000027
404	0.000026
405	0.000025
406	0.000025
407	0.000024
408	0.000024
409	0.000023
410	0.000022
411	0.000022
412	0.000021
413	0.000021
414	0.000020
415	0.000020
416	0.000019
417	0.000019
418	0.000018
419	0.000018
420	0.000017
421	0.000017
422	0.000017
423	0.000016
424	0.000016
425	0.000015
426	0.000015
427	0.000015
428	0.000014
429	0.000014
430	0.000013
431	0.000013
432	0.000013
433	0.000012
434	0.000012
435	0.000012
436	0.000012
437	0.000011
438	0.000011
439	0.000011
440	0.000010
441	0.000010
442	0.000010
443	0.000010
444	0.000009
445	0.000009
446	0.000009
447	0.000009
448	0.000008
449	0.000008
450	0.000008
451	0.000008
452	0.000008
453	0.000007
454	0.000007
455	0.000007
456	0.000007
457	0.000007
458	0.000007
459	0.000006
460	0.000006
461	0.000006
462	0.000006
463	0.000006
464	0.000006
465	0.000006
466	0.000005
467	0.000005
468	0.000005
469	0.000005
470	0.000005
471	0.000005
472	0.000005
473	0.000004
474	0.000004
475	0.000004
476	0.000004
477	0.000004
478	0.000004
479	0.000004
480	0.000004
481	0.000004
482	0.000004
483	0.000003
484	0.000003
485	0.000003
486	0.000003
487	0.000003
488	0.000003
489	0.000003
490	0.000003
491	0.000003
492	0.000003
493	0.000003
494	0.000003
495	0.000003
496	0.000002
497	0.000002
498	0.000002
499	0.000002
500	0.000002
501	0.000002
502	0.000002
503	0.000002
504	0.000002
505	0.000002
506	0.000002
507	0.000002
508	0.000002
509	0.000002
510	0.000002
511	0.000002
512	0.000002
513	0.000002
514	0.000002
515	0.000002
516	0.000001
517	0.000001
518	0.000001
519	0.000001
520	0.000001
521	0.000001
522	0.000001
523	0.000001
524	0.000001
525	0.000001
526	0.000001
527	0.000001
528	0.000001
529	0.000001
530	0.000001
531	0.000001
532	0.000001
